Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_NAEYC Valid Until,canonical_Program Name,canonical_Agency,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Email Address,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Name,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id 
147,0.99456778764724729,1647,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO RACHEL'S LEARNING CENTER #1,3430 W ROOSEVELT RD,60624,5330444,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,NORTH LAWNDALE,,,,,Rochelle Ray,No,Yes,No,,,,,,,,,,,,60624,carol quinn,community partnerships,,carol quinn,"8-11 hours, varies by facility",,,no,north lawndale,,,,,5330444,3430 w roosevelt rd,harry wells,yes,easter seals society of metropolitan chicago rachel's learning center #1,,www.chicagoyouthcenters.org,chicago youth centers,early head start,,,no,,,,1617
20,0.68891570659784174,1648,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO RACHEL'S LEARNING CENTER #2,5242 W NORTH AVE,60639,2371444,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,AUSTIN,,,,,Rochelle Ray,No,Yes,No,,,,,,,,,,,,60639,05/31/13,community partnerships,,doris holden,"8-11 hours, varies by facility",343090,,no,austin,,,,,2371930,1500 n mason ave,cp,yes,lutheran social services of illinois north austin head start,,www.lssi.org,easter seals society of metropolitan chicago,early head start,,austin,no,,,"4115it(child care it center), 7015ps(hs collaboration with c",33
163,0.9958389550447464,1649,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO WHIZ KIDS NURSERY CENTER,518 W 103RD ST,60628,2339445,,,,,,,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO,WASHINGTON HEIGHTS,,,,,Diana Ross,No,Yes,No,,,,,,,,,,,,60628,diana ross,community partnerships,,diana ross,"8-11 hours, varies by facility",,,no,washington heights,,,,,2339445,518 w 103rd st,barbara zawacki,no,whiz kids nursery center,,www.easterseaslchicago.org,easter seals society of metropolitan chicago,early head start,,,yes,,,,2139
302,0.507511,1650,EL HOGAR DEL NINO FCCH-BLANCA ALATORRE,5738 S KENNETH AVE,60623,5812872,,,,,,,EL HOGAR DEL NINO,WEST ELSDON,,,,,,Yes,Yes,No,"5861PS(HS Collaboration with Childcare Homes), 5653IP(EHS Co",,,,,,,,,,,60623,,,,,,,,no,west elsdon,,,,,5812872,5738 s kenneth ave,,yes,el hogar del nino fcch-blanca alatorre,,,el hogar del nino,,,,yes,,,"5861ps(hs collaboration with childcare homes), 5653ip(ehs co",1650
511,,1651,EL HOGAR DEL NINO FCCH-ISABEL GUITERREZ,3448 W 59TH ST,60623,4987085,,,,,,,EL HOGAR DEL NINO,GAGE PARK,,,,,,Yes,Yes,No,"5863PS(HS Collaboration with Childcare Homes), 5656IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.99999996026357019,1652,EL HOGAR DEL NINO FCCH-LOURDES VELASCO,4718 S LECLAIRE AVE,60638,5822250,,,,,,,EL HOGAR DEL NINO,GARFIELD RIDGE,,,,,,Yes,Yes,No,"5867PS(HS Collaboration with Childcare Homes), 5814IP(EHS Co",,,,,,,,,,,60632,liz medrano,community partnerships,,liz medrano,"8-11 hours, varies by facility",,,no,west lawn,,,,,5828355,6010 s. pulaski,barbara zawacki,yes,easter seals society of metropolitan chicago liz-ney-land #2,,www.easterseaslchicago.org,easter seals society of metropolitan chicago,,,,no,,,"5867ps(hs collaboration with childcare homes), 5814ip(ehs co",1643
512,,1653,EL HOGAR DEL NINO FCCH-MARIA GUZMAN,5548 S TRIPP AVE,60629,7354542,,,,,,,EL HOGAR DEL NINO,WEST ELSDON,,,,,,Yes,Yes,No,"5873PS(HS Collaboration with Childcare Homes), 5657IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,0.507511,1654,EL HOGAR DEL NINO FCCH-ROSA LOPEZ,4924 S KEELER,60632,5818869,,,,,,,EL HOGAR DEL NINO,ARCHER HEIGHTS,,,,,,Yes,Yes,No,"5878PS(HS Collaboration with Childcare Homes), 5659IP(EHS Co",,,,,,,,,,,60623,,,,,,,,no,west elsdon,,,,,5812872,5738 s kenneth ave,,yes,el hogar del nino fcch-blanca alatorre,,,el hogar del nino,,,,yes,,,"5861ps(hs collaboration with childcare homes), 5653ip(ehs co",1650
21,0.99018043279647827,1655,EL HOGAR DEL NINO LOOMIS EL HOGAR,1718 S LOOMIS,60608,5630644,,,,,,,EL HOGAR DEL NINO,LOWER WEST SIDE,,,,,Aurea De Jesus,Yes,No,No,"4136IT(Child Care IT Center), 8027PS(HS Collaboration with C",,,,,,,,,,,60608,kimberly johnson,community partnerships,,aurea de jesus,"8-11 hours, varies by facility",,,no,lower west side,,,,,5630662,1718 s. loomis,cp,yes,el hogar new loomis,,www.elhogardelnino.org,el hogar del nino,,,lower west side,no,,,"4136it(child care it center), 8027ps(hs collaboration with c",2487
93,0.81566811149770557,1656,EL VALOR AMAZING GRACE CHILD CARE CENTER,11123 S HALSTED ST,60628,2643636,,,,,,,EL VALOR,ROSELAND,,,,,Rachel Adesola,Yes,No,No,,,,,,,,,,,,60628,ms. priscilla bolling,child care,,ms. priscilla bolling,extended day,,,no,west pullman,,,,,2647632,7 e 119th st,vincent allocco,yes,abraham lincoln centre,,www.elvalor.org,el valor,child care,,,no,,,3175ps(hs collaboration with childcare & prek),168
303,0.954674,1657,EL VALOR BRENDA'S KIDS CLUB,3552 E 118TH STREET,60617,6460007,,,,,,,EL VALOR,HEGEWISCH,,,,,Brenda Lopez,Yes,No,No,,,,,,,,,,,,60617,brenda lopez,,,brenda lopez,,,,no,hegewisch,,,,,6460007,3552 e 118th street,vincent allocco,yes,el valor brenda's kids club,,www.elvalor.org,el valor,,,,no,,,,1657
304,0.938275,1658,EL VALOR CARLOS CANTU,2434 S KILDARE,60623,2422700,,,,,,,EL VALOR,SOUTH LAWNDALE,,,,,Irma Carmona,Yes,No,Yes,"4305IT(Child Care IT Center), 4305PS(Child Care PS Center),",,,,,,,,,,,60623,irma carmona,,,irma carmona,,,,yes,south lawndale,,,,,2422700,2434 s kildare,vincent allocco,yes,el valor carlos cantu,,www.elvalor.org,el valor,,,,no,,,"4305it(child care it center), 4305ps(child care ps center),",1658
336,0.99293626844882965,1659,EL VALOR CENTRO INFANTIL (PUERTO RICAN COMM),2739 W DIVISION,60622,3428866,,,,,,,EL VALOR,WEST TOWN,,,,,Xochiti Ramirez,Yes,No,No,,,,,,,,,,,,60622,xochiti ramirez,child care,,xochiti ramirez,extended day,,,no,west town,,,,,3428866,2739 w division st,vincent allocco,yes,el valor centro infantil (puerto rican comm),,www.elvalor.org,el valor,child care,,,no,,,,85
84,0.99699502521091032,1660,EL VALOR CHICAGO PRE-SCHOOL ACADEMY,532 E 87TH ST,60619,4884495,,,,,,,EL VALOR,CHATHAM,,,,,Deneen Grover,Yes,No,No,,,,,,,,,,,,60621,deneen grover,head start,,deneen grover,half day/full day,,,no,chatham,,,,,4883511,532 w 95th st,vincent allocco,yes,trinity united church of christ - trinity united,,www.elvalor.org,el valor,child care,,,no,,,,1288
46,0.99999982118606567,1661,EL VALOR FCCH-PATRICIA COBA,2719 S MILLARD,60623,5222345,,,,,,,EL VALOR,SOUTH LAWNDALE,,,,,Nina Duena,No,No,No,"5991IT(Child Care Home IT), 5991PS(Child Care Home PS), 5991",,,,,,,,,,,60623,,community partnerships,,nina duena,"8-11 hours, varies by facility",,,no,south lawndale,,,,,5220143,2643 s. central park ave.,,no,archdiocese of chicago - st. agnes of bohemia,,,el valor,,,,no,,,"5991it(child care home it), 5991ps(child care home ps), 5991",306
28,0.98743781873158043,1662,EL VALOR GUADALUPE REYES CHILDREN & FAMILY CENTER,1951 W 19TH ST,60608,9972021,,,,,,,EL VALOR,LOWER WEST SIDE,,,,,Lydia Marcos,Yes,No,Yes,"4141PS(Child Care PS Center), 7026PS(HS Collaboration with C",,,,,,,,,,,60608,rosa moreno,child care,,lydia marcos,extended day,,,yes,lower west side,,,,,9972021,1951 w 19th st,vincent allocco,yes,el valor - guadalupe reyes children & family center,,www.elvalor.org,el valor,child care,,,no,,,"4141ps(child care ps center), 7026ps(hs collaboration with c",2146
68,0.99062909398760113,1663,EL VALOR KIDDY KARE LEARNING CENTER,4444 S KEDZIE,60632,2476642,,,,,,,EL VALOR,BRIGHTON PARK,,,,,Marina Lopez,Yes,No,No,,,,,,,,,,,,60632,liz medrano,community partnerships,,liz medrano,"8-11 hours, varies by facility",,,no,archer heights,,,,,2476642,4444 s kedzie,cp,yes,kkp - kiddy kare i,,www.easterseaslchicago.org,easter seals society of metropolitan chicago,,,brighton park,no,,,,1642
67,0.66348860814021182,1664,EL VALOR KIDZ COLONY,6287 SOUTH ARCHER AVE,60638,7678522,,,,,,,EL VALOR,GARFIELD RIDGE,,,,,Joy Avila,Yes,No,No,,,,,,,,,,,,60638,joy avila,child care,,joy avila,half day/full day,,,no,garfield ridge,,,,,7678522,4410 s laporte avenue,vincent allocco,yes,hull house association - leclaire-ryder day care / hull house,,www.elvalor.org,el valor,child care,,garfield ridge,no,,,7072ps(hs collaboration with childcare),127
305,0.66949152946472168,1665,EL VALOR LITTLE BROWN BEAR PRE-SCHOOL,8046 S WESTERN AVE,60620,4343508,,,,,,,EL VALOR,ASHBURN,,,,,Deborah Broyles,Yes,No,No,,,,,,,,,,,,60620,deborah broyles,,,deborah broyles,,,,no,ashburn,,,,,4343508,8046 s western ave,vincent allocco,yes,el valor little brown bear pre-school,,www.elvalor.org,el valor,,,,no,,,,1665
295,0.98916875322659814,1666,EL VALOR LITTLE KIDS VILLAGE,2656 W 71ST ST,60629,7764753,,,,,,,EL VALOR,CHICAGO LAWN,,,,,Sherri Thompson,Yes,No,No,,,,,,,,,,,,60652,sherri thompson,community partnerships,,carol quinn,"8-11 hours, varies by facility",307193,pmurphy@archchicago.org,no,ashburn,,,,,7764753,3418 w 79th st,harry wells,yes,chicago youth centers pathways to learning cc,,www.chicagoyouthcenters.org,chicago youth centers,,,,no,,,,1666
86,0.82452518741289771,1667,EL VALOR LITTLE LEARNERS,5923 W 63RD STREET,60638,5815541,,,,,,,EL VALOR,CLEARING,,,,,Marilyn Gonzalez,Yes,No,No,,,,,,,,,,,,60638,paula parrilli,community partnerships,,marilyn gonzalez,"8-11 hours, varies by facility",725678,,no,clearing,,,,,5815541,5923 w 63rd st,vincent allocco,yes,el valor little learners,,www.elvalor.org,el valor,,,clearing,no,,,,2151
24,0.93737322092056274,1668,EL VALOR LITTLE TYKES I,1711 W 35TH STREET,60609,2547710,,,,,,,EL VALOR,MCKINLEY PARK,,,,,Sara Matta,Yes,No,No,,,,,,,,,,,,60609,sara matta,child care,,sara matta,extended day,,,no,mckinley park,,,,,2547700,1711 w 35th st,vincent allocco,yes,el valor - little tykes i,,www.elvalor.org,el valor,,,mckinley park,no,,,,2604
25,0.99229687452316284,1669,EL VALOR LITTLE TYKES II,1723 W 35TH STREET,60609,5791791,,,,,,,EL VALOR,MCKINLEY PARK,,,,,Laura Gonzalez,Yes,No,No,,,,,,,,,,,,60609,laura gonzalez,child care,,laura gonzalez,extended day,,,no,mckinley park,,,,,5791791,1723 w 35th st,vincent allocco,yes,el valor - little tykes ii,,www.elvalor.org,el valor,,,mckinley park,no,,,,595
95,0.99698635604646468,1670,EL VALOR MARI'S BUMBLE BEE ACADEMY,9725 S COMMERCIAL AVE,60617,2217692,,,,,,,EL VALOR,SOUTH DEERING,,,,,Marisol Lopez,Yes,No,No,,,,,,,,,,,,60649,joni rudds,community partnerships,,stella sweeten,"8-11 hours, varies by facility",,,no,south shore,,,,,2219711,7222 s exchange,"george jones, jr.",yes,ada s. mckinley community services mckinley-ersula howard,,www.adasmckinley.org,el valor,child care,,,no,,,"4357it(child care it center), 7035ps(hs collaboration with c",1393
306,0.99586376547813416,1671,EL VALOR NEW AGE PREPARATORY (8940 S COTTAGE GROVE AVE),8940 S COTTAGE GROVE AVE,60619,7832431,,,,,,,EL VALOR,CHATHAM,,,,,Tanya Furlow,No,No,No,,,,,,,,,,,,60619,tanya furlow,,,tanya furlow,,,,no,chatham,,,,,7832431,8940 s cottage grove ave,vincent allocco,no,el valor new age preparatory (8940 s cottage grove ave),,www.elvalor.org,el valor,child care,,,no,,,,1671
15,0.28493202584130428,1672,EL VALOR NEW AGE PREPARATORY ACADEMY (10951 S MICHIGAN AVE),10951 S MICHIGAN AVE,60628,7857737,,,,,,,EL VALOR,ROSELAND,,,,,Tanya Furlow,Yes,No,No,,,,,,,,,,,,60628,reaver barlow-bell,head start,,reaver barlow-bell,half day/full day,,,no,roseland,,,,,7853340,124 e 113th st,vincent allocco,yes,chicago state university - academy of early education,,www.chicagocommons.org,el valor,child care,,,no,,,"4138ps(child care ps center), 4134ps(hs collaboration with c",24
50,0.99591938406229019,1673,EL VALOR REY GONZALEZ CHILDREN AND FAMILY CENTER,3050 E 92ND ST,60617,7219311,,,,,,,EL VALOR,SOUTH CHICAGO,,,,,Monica Williams,Yes,No,Yes,"2170IT(Child Care IT Center), 2170PS(Child Care PS Center),",,,,,,,,,,,60617,sherry ceroomes,child care,,sherry ceroomes,half day/full day,,,yes,south chicago,,,,,7219100,3039 e 91st st,cp,yes,ymca south chicago,,www.chicagocommons.org,el valor,child care,,south chicago,no,,,"2170it(child care it center), 2170ps(child care ps center),",96
139,0.99753395410684442,1674,EL VALOR TEDDY BEAR 1 (51ST STREET),2649 W 51ST STREET,60632,4760700,,,,,,,EL VALOR,GAGE PARK,,,,,Francy Torres,Yes,No,No,,,,,,,,,,,,60636,rev. sheila sims,community partnerships,"childrenaeursa,,apa^sa'a^say=s home + aid  (delegate)",francy torres,"8-11 hours, varies by facility",293097,nmoore@childrenshomeandaid.org,no,full day/full year    6 hour head start    double session,,,humboldt park and englewood communities; serves children ages 3-5,,4760700,2649 w. 51st street,cp,yes,teddy bear 1,,www.elvalor.org,el valor,,--    --    --,"englewood,   west englewood, humboldt park, west town",no,,34    68    30,,227
307,0.990167,1675,EL VALOR TEDDY BEAR 2 (COLUMBUS DR),3473 W COLUMBUS,60652,4342327,,,,,,,EL VALOR,ASHBURN,,,,,Connie Gayton,Yes,No,No,,,,,,,,,,,,60652,connie guyton,,,connie gayton,,,,no,ashburn,,,,,4342327,3473 w columbus,vincent allocco,yes,el valor teddy bear 2 (columbus dr),,www.elvalor.org,el valor,,,,no,,,,1675
308,0.57014582838330952,1676,EL VALOR TEDDY BEAR 3 (6401 S PULASKI RD),6401 S PULASKI,60629,2842292,,,,,,,EL VALOR,WEST LAWN,,,,,Natasha Catchings,Yes,No,No,,,,,,,,,,,,60629,natasha catchings,community partnerships,,natasha catchings,"8-11 hours, varies by facility",,,no,west lawn,,,,,2847030,6401 s pulaski,vincent allocco,yes,teddy bear 5,,www.elvalor.org,el valor,,,west lawn,no,,,,2160
308,0.57008692196437294,1677,EL VALOR TEDDY BEAR 5 (5160 S PULASKI),5160 S PULASKI RD,60632,2847030,,,,,,,EL VALOR,WEST ELSDON,,,,,Mary Zirngibl,Yes,No,No,,,,,,,,,,,,60629,natasha catchings,community partnerships,,natasha catchings,"8-11 hours, varies by facility",,,no,west lawn,,,,,2847030,6401 s pulaski,vincent allocco,yes,teddy bear 5,,www.elvalor.org,el valor,,,west lawn,no,,,,2160
49,0.97274103760719299,1678,EL VALOR YOUNG SCHOLARS DEV. INS.,3038 W 59TH STREET,60629,9181944,,,,,,,EL VALOR,GAGE PARK,,,,,Elizabeth Campbell,Yes,No,No,,,,,,,,,,,,60629,elizabeth campbell,community partnerships,,elizabeth campbell,"8-11 hours, varies by facility",546228,youngscholars@sbcglobal.net,no,gage park,,,,,9181944,3038 w 59th st,vincent allocco,yes,el valor young scholars dev. ins.,,www.elvalor.org,el valor,,,gage park,no,,,,2861
513,,1679,ERIE NEIGHBORHOOD HOUSE CHARTER SCHOOL,1405 N WASHTENAW AVE,60622,,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.98766288161277771,1680,ERIE NEIGHBORHOOD HOUSE ERIE COMMUNITY CENTER,1701 W SUPERIOR,60622,5635800,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,Celena Roldan,Yes,No,No,"2640IT(Child Care IT Center), 3256PS(HS Collaboration with C",,,,,,,,,,,60622,celena roldan,child care,,celena roldan,half day/full day,293383,lfalk@eriehouse.org,no,west town,,,,,5635800,1701 w superior,cp,yes,erie neighborhood house - erie community center,,www.eriehouse.org,erie neighborhood house,,,west town,no,,,"2640it(child care it center), 3256ps(hs collaboration with c",43
5,0.99581503868103027,1681,ERIE NEIGHBORHOOD HOUSE ERIE HOUSE,1347 W ERIE,60622,,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,Mr. Dennis Puhr,No,No,No,2648SA(School Age (SA)),,,,,,,,,,,60622,valery sheppard,,,mr. dennis puhr,,,,no,west town,,,,,6663430,1347 w erie,celena roldan,no,erie neighborhood house erie house,,www.eriehouse.org,erie neighborhood house,,,,no,,,2648sa(school age (sa)),1681
309,0.99665412306785583,1682,ERIE NEIGHBORHOOD HOUSE ERIE NEIGHBORHOOD HOUSE - CORTEZ SA,2510 W CORTEZ,60622,4867161,,,,,,,ERIE NEIGHBORHOOD HOUSE,WEST TOWN,,,,,Amy Kinney,No,No,Yes,4148SA(School Age (SA)),,,,,,,,,,,60622,,school age,,amy kinney,part day/full day,,,yes,west town,,,,,4867161,2510 w cortez st,,no,erie neighborhood house,,,erie neighborhood house,child care,,,no,,,4148sa(school age (sa)),1187
310,0.99994565380944145,1683,ERIE NEIGHBORHOOD HOUSE FCCH-ANALIDA SANCHEZ SITE,1914 N SAYRE,60707,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,AUSTIN,,,,,Cynthia Suarez,No,No,No,"5697IP(EHS Collaboration Enhanced Home IP), 5700IT(Child Car",,,,,,,,,,,60639,,,,cynthia suarez,,,,no,austin,,,,,4322213,1914 n sayre,,no,erie neighborhood house fcch-maria bautista site,,,erie neighborhood house,,,,yes,,,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",1690
311,0.999651,1684,ERIE NEIGHBORHOOD HOUSE FCCH-CARMEN L. VEGA SITE,3528 W PIERCE,60618,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,HUMBOLDT PARK,,,,,Cynthia Suarez,No,No,No,"5702IT(Child Care Home IT), 5702PS(Child Care Home PS), 5702",,,,,,,,,,,60618,,,,cynthia suarez,,,,no,humboldt park,,,,,4322213,3528 w pierce,,no,erie neighborhood house fcch-carmen l. vega site,,,erie neighborhood house,,,,no,,,"5702it(child care home it), 5702ps(child care home ps), 5702",1684
311,0.999651,1685,ERIE NEIGHBORHOOD HOUSE FCCH-CARMEN MARTELL SITE,3509 W PIERCE,60651,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,HUMBOLDT PARK,,,,,Cynthia Saurez,No,No,No,"5692IT(Child Care Home IT), 5692PS(Child Care Home PS), 5692",,,,,,,,,,,60618,,,,cynthia suarez,,,,no,humboldt park,,,,,4322213,3528 w pierce,,no,erie neighborhood house fcch-carmen l. vega site,,,erie neighborhood house,,,,no,,,"5702it(child care home it), 5702ps(child care home ps), 5702",1684
514,,1686,ERIE NEIGHBORHOOD HOUSE FCCH-GLADYS LORENZO,2636 N WASHTENAW AVE,60647,,,,,,,,ERIE NEIGHBORHOOD HOUSE,LOGAN SQUARE,,,,,,No,Yes,No,"5999PS(HS Collaboration with Childcare Homes), 5999IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,0.99985208113988244,1687,ERIE NEIGHBORHOOD HOUSE FCCH-IRAIDA GARRIGA SITE,2523 N PARKSIDE,60639,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,BELMONT CRAGIN,,,,,Cynthia Suarez,No,Yes,No,"6110IP(EHS Collaboration Enhanced Home IP), 5684IT(Child Car",,,,,,,,,,,60639,,,,cynthia suarez,,,,no,austin,,,,,4322213,1914 n sayre,,no,erie neighborhood house fcch-maria bautista site,,,erie neighborhood house,,,,yes,,,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",1690
310,0.99998250272538924,1688,ERIE NEIGHBORHOOD HOUSE FCCH-JESUS E. RAMIREZ SITE,4414 N CHRISTIANA,60625,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,ALBANY PARK,,,,,Cynthia Suarez,No,Yes,No,"5966IP(EHS Collaboration Enhanced Home IP), 5694IT(Child Car",,,,,,,,,,,60639,,,,cynthia suarez,,,,no,austin,,,,,4322213,1914 n sayre,,no,erie neighborhood house fcch-maria bautista site,,,erie neighborhood house,,,,yes,,,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",1690
515,,1689,ERIE NEIGHBORHOOD HOUSE FCCH-LUCIA RUBIO SITE,5522 W NEWPORT ST,60641,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,PORTAGE PARK,,,,,Cynthia Saurez,No,Yes,No,"6112IP(EHS Collaboration Enhanced Home IP), 5695IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,0.99998423126008773,1690,ERIE NEIGHBORHOOD HOUSE FCCH-MARGARITA DEL VALLE SITE,1004 N KEDZIE AVE,60651,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,HUMBOLDT PARK,,,,,Cynthia Suarez,No,Yes,No,"5682IP(EHS Collaboration Enhanced Home IP), 5934IT(Child Car",,,,,,,,,,,60639,,,,cynthia suarez,,,,no,austin,,,,,4322213,1914 n sayre,,no,erie neighborhood house fcch-maria bautista site,,,erie neighborhood house,,,,yes,,,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",1690
310,0.99967576397789848,1691,ERIE NEIGHBORHOOD HOUSE FCCH-MARIA BAUTISTA SITE,1422 N CENTRAL AVE,60651,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,AUSTIN,,,,,Cynthia Suarez,No,Yes,No,"5678IP(EHS Collaboration Enhanced Home IP), 5813IT(Child Car",,,,,,,,,,,60639,,,,cynthia suarez,,,,no,austin,,,,,4322213,1914 n sayre,,no,erie neighborhood house fcch-maria bautista site,,,erie neighborhood house,,,,yes,,,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",1690
310,0.99957179360919524,1692,ERIE NEIGHBORHOOD HOUSE FCCH-MARIA GUERRERO SITE,2311 N KEATING,60639,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,BELMONT CRAGIN,,,,,Cythnia Suarez,No,No,No,,,,,,,,,,,,60639,,,,cynthia suarez,,,,no,austin,,,,,4322213,1914 n sayre,,no,erie neighborhood house fcch-maria bautista site,,,erie neighborhood house,,,,yes,,,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",1690
516,,1693,ERIE NEIGHBORHOOD HOUSE FCCH-MARIA MAHECHA SITE,4151 W LAWRENCE,60630,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,ALBANY PARK,,,,,Cynthia Suarez,No,Yes,No,"5688IP(EHS Collaboration Enhanced Home IP), 5691IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,0.99975366062588167,1694,ERIE NEIGHBORHOOD HOUSE FCCH-MARIA YOLANDA GUERRO SITE,4848 N KEELER ST,60630,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,ALBANY PARK,,,,,Cynthia Suarez,No,Yes,No,"5686IP(EHS Collaboration Enhanced Home IP), 5689IT(Child Car",,,,,,,,,,,60639,,,,cynthia suarez,,,,no,austin,,,,,4322213,1914 n sayre,,no,erie neighborhood house fcch-maria bautista site,,,erie neighborhood house,,,,yes,,,"5679ip(ehs collaboration enhanced home ip), 5680it(child car",1690
517,,1695,ERIE NEIGHBORHOOD HOUSE FCCH-MARISELA MARTINEZ SITE,5018 W DRUMMOND PL,60639,4322213,,,,,,,ERIE NEIGHBORHOOD HOUSE,BELMONT CRAGIN,,,,,Cythnia Suarez,No,Yes,No,"6111IP(EHS Collaboration Enhanced Home IP), 5693IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
